VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 2.438630e-02 9.995294e-01 9.999218e-01 9.999243e-01 9.993412e-01 1.195249e+00 0 0 -3.635465e-04 3.989581e-05 -1.305043e-04 -1.147632e-03 -1.704001e-04
-7.853934e+00 6.764309e+00 1.000053e+00 1.000099e+00 1.000010e+00 1.000074e+00 1.195281e+00 0 0 1.391142e-04 -1.457785e-05 -1.839095e-05 2.563025e-06 -3.813105e-06
-7.838388e+00 7.015824e+00 1.000056e+00 1.000098e+00 1.000010e+00 1.000078e+00 1.195280e+00 0 0 1.624396e-04 -1.539368e-05 -3.138037e-05 3.570388e-06 -1.598668e-05
-8.103934e+00 6.739808e+00 1.000075e+00 1.000066e+00 1.000014e+00 1.000105e+00 1.195258e+00 0 0 1.397776e-04 -3.784936e-05 -2.126898e-05 1.609620e-05 1.658039e-05
-8.088388e+00 6.991329e+00 1.000078e+00 1.000058e+00 1.000018e+00 1.000110e+00 1.195255e+00 0 0 1.636449e-04 -3.916519e-05 -3.431228e-05 1.721884e-05 4.852911e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.838388e+00 7.015824e+00 1.000055e+00 1.000098e+00 1.000010e+00 1.000077e+00 1.195280e+00 0 0 1.648399e-04 -3.453759e-05 -3.499505e-05 3.772362e-05 -4.574621e-07
-7.819446e+00 7.267666e+00 1.000056e+00 1.000092e+00 1.000019e+00 1.000079e+00 1.195281e+00 0 0 1.827988e-04 -3.550623e-05 -4.942615e-05 3.892225e-05 -1.391992e-05
-8.088388e+00 6.991329e+00 1.000078e+00 1.000058e+00 1.000018e+00 1.000109e+00 1.195256e+00 0 0 1.654642e-04 -5.271758e-05 -3.809900e-05 5.285970e-05 1.461858e-05
-8.069446e+00 7.243186e+00 1.000079e+00 1.000048e+00 1.000030e+00 1.000111e+00 1.195256e+00 0 0 1.839636e-04 -5.407419e-05 -5.249102e-05 5.411280e-05 1.583170e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.819446e+00 7.267666e+00 1.000056e+00 1.000092e+00 1.000019e+00 1.000078e+00 1.195282e+00 0 0 1.854162e-04 -5.566407e-05 -5.248051e-05 6.724590e-05 3.183560e-06
-7.797835e+00 7.519764e+00 1.000056e+00 1.000082e+00 1.000035e+00 1.000079e+00 1.195285e+00 0 0 1.962999e-04 -5.653108e-05 -6.719081e-05 6.865913e-05 -1.065973e-05
-8.069446e+00 7.243186e+00 1.000078e+00 1.000048e+00 1.000030e+00 1.000110e+00 1.195257e+00 0 0 1.858494e-04 -6.705159e-05 -5.560186e-05 8.274504e-05 1.144973e-05
-8.047835e+00 7.495305e+00 1.000078e+00 1.000035e+00 1.000050e+00 1.000110e+00 1.195261e+00 0 0 1.972591e-04 -6.815993e-05 -7.017287e-05 8.415963e-05 -2.012937e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.797835e+00 7.519764e+00 1.000056e+00 1.000082e+00 1.000035e+00 1.000078e+00 1.195285e+00 0 0 1.989212e-04 -7.606603e-05 -6.933427e-05 8.769210e-05 6.731755e-06
-7.774386e+00 7.772034e+00 1.000056e+00 1.000068e+00 1.000055e+00 1.000078e+00 1.195289e+00 0 0 2.016190e-04 -7.663484e-05 -8.304941e-05 8.925960e-05 -6.414570e-06
-8.047835e+00 7.495305e+00 1.000078e+00 1.000035e+00 1.000050e+00 1.000109e+00 1.195261e+00 0 0 1.990619e-04 -7.953517e-05 -7.224115e-05 1.022062e-04 7.294020e-06
-8.024386e+00 7.747606e+00 1.000076e+00 1.000020e+00 1.000074e+00 1.000107e+00 1.195266e+00 0 0 2.022530e-04 -8.017491e-05 -8.571563e-05 1.037227e-04 -5.540726e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.774386e+00 7.772034e+00 1.000056e+00 1.000068e+00 1.000055e+00 1.000078e+00 1.195289e+00 0 0 2.040107e-04 -9.377034e-05 -8.401053e-05 9.632381e-05 9.759809e-06
-7.750000e+00 8.024386e+00 1.000055e+00 1.000049e+00 1.000078e+00 1.000076e+00 1.195291e+00 0 0 1.981206e-04 -9.393117e-05 -9.540414e-05 9.789582e-05 -1.472965e-06
-8.024386e+00 7.747606e+00 1.000076e+00 1.000020e+00 1.000074e+00 1.000106e+00 1.195267e+00 0 0 2.038112e-04 -8.888033e-05 -8.646317e-05 1.084698e-04 2.417161e-06
-8.000000e+00 8.000000e+00 1.000073e+00 1.000002e+00 1.000099e+00 1.000102e+00 1.195272e+00 0 0 1.983664e-04 -8.893974e-05 -9.753623e-05 1.099397e-04 -8.596491e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e+00 4.783544e-02 9.995863e-01 9.998504e-01 9.998816e-01 9.994208e-01 1.195167e+00 0 0 -2.913248e-04 1.512996e-04 -1.054976e-04 -7.817318e-04 -2.567973e-04
-7.475614e+00 3.000384e-01 9.996984e-01 9.998902e-01 9.997085e-01 9.995777e-01 1.195061e+00 0 0 -1.471939e-04 1.544011e-04 2.416763e-04 -7.199720e-04 8.727521e-05
-7.750000e+00 2.438630e-02 9.995293e-01 9.999158e-01 9.999233e-01 9.993411e-01 1.195245e+00 0 0 -2.938767e-04 4.227887e-05 -5.705086e-05 -1.168920e-03 -9.932972e-05
-7.725614e+00 2.767298e-01 9.996714e-01 9.999217e-01 9.996623e-01 9.995399e-01 1.195059e+00 0 0 -1.436989e-04 1.328317e-05 2.646629e-04 -1.072566e-03 2.513797e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.475614e+00 3.000384e-01 9.996899e-01 9.998843e-01 9.996979e-01 9.995659e-01 1.195053e+00 0 0 -1.757191e-04 4.137818e-04 2.086285e-04 -2.233786e-04 -2.051533e-04
-7.452165e+00 5.521394e-01 9.998852e-01 9.999961e-01 9.996680e-01 9.998392e-01 1.195055e+00 0 0 3.354644e-05 4.623067e-04 4.249729e-04 -1.142519e-04 -3.733376e-05
-7.725614e+00 2.767298e-01 9.996617e-01 9.999169e-01 9.996484e-01 9.995264e-01 1.195050e+00 0 0 -1.684337e-04 2.255292e-04 2.216406e-04 -4.743499e-04 -3.888632e-06
-7.702165e+00 5.289740e-01 9.999016e-01 9.999773e-01 9.995633e-01 9.998622e-01 1.194978e+00 0 0 5.303654e-05 2.368688e-04 4.190673e-04 -3.087043e-04 1.821985e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.452165e+00 5.521394e-01 9.998749e-01 9.999959e-01 9.996682e-01 9.998249e-01 1.195058e+00 0 0 4.679540e-05 4.084133e-04 3.702766e-04 4.217594e-04 -3.813670e-05
-7.430554e+00 8.040601e-01 1.000080e+00 1.000105e+00 9.997910e-01 1.000113e+00 1.195147e+00 0 0 2.123081e-04 4.528263e-04 3.157880e-04 5.306529e-04 -1.370383e-04
-7.702165e+00 5.289740e-01 9.998869e-01 9.999752e-01 9.995649e-01 9.998416e-01 1.194981e+00 0 0 6.053119e-05 2.422281e-04 3.423307e-04 4.690946e-04 1.001026e-04
-7.680554e+00 7.810336e-01 1.000122e+00 1.000043e+00 9.996999e-01 1.000171e+00 1.195046e+00 0 0 2.322301e-04 2.704006e-04 2.908537e-04 6.037042e-04 2.045309e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.430554e+00 8.040601e-01 1.000075e+00 1.000110e+00 9.998000e-01 1.000104e+00 1.195157e+00 0 0 2.519125e-04 1.713501e-04 2.771724e-04 8.022127e-04 1.058223e-04
-7.411612e+00 1.055731e+00 1.000227e+00 1.000153e+00 1.000002e+00 1.000318e+00 1.195267e+00 0 0 3.028988e-04 1.717981e-04 3.490610e-05 8.662091e-04 -1.368920e-04
-7.680554e+00 7.810336e-01 1.000112e+00 1.000045e+00 9.997124e-01 1.000157e+00 1.195057e+00 0 0 2.612110e-04 1.049863e-04 2.359244e-04 1.058274e-03 1.309381e-04
-7.661612e+00 1.032832e+00 1.000273e+00 1.000076e+00 9.999737e-01 1.000382e+00 1.195193e+00 0 0 3.101066e-04 1.168178e-04 1.183809e-05 1.109969e-03 -1.049797e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.411612e+00 1.055731e+00 1.000229e+00 1.000158e+00 1.000015e+00 1.000321e+00 1.195277e+00 0 0 3.375570e-04 -1.003019e-04 3.587123e-05 7.478920e-04 1.361731e-04
-7.396066e+00 1.307093e+00 1.000290e+00 1.000130e+00 1.000189e+00 1.000406e+00 1.195350e+00 0 0 2.802151e-04 -1.396764e-04 -1.896331e-04 7.484033e-04 -4.995670e-05
-7.661612e+00 1.032832e+00 1.000274e+00 1.000079e+00 9.999892e-01 1.000384e+00 1.195204e+00 0 0 3.361834e-04 -5.968245e-05 1.303910e-05 9.901630e-04 7.272155e-05
-7.646066e+00 1.284302e+00 1.000332e+00 1.000065e+00 1.000220e+00 1.000465e+00 1.195319e+00 0 0 2.741118e-04 -7.449449e-05 -1.966768e-04 9.664711e-04 -1.221823e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.396066e+00 1.307093e+00 1.000297e+00 1.000131e+00 1.000201e+00 1.000416e+00 1.195356e+00 0 0 2.889903e-04 -2.218817e-04 -1.555378e-04 3.497900e-04 6.634387e-05
-7.384515e+00 1.558099e+00 1.000258e+00 1.000073e+00 1.000271e+00 1.000361e+00 1.195373e+00 0 0 1.882965e-04 -2.655075e-04 -2.174818e-04 2.964001e-04 4.802566e-05
-7.646066e+00 1.284302e+00 1.000342e+00 1.000066e+00 1.000232e+00 1.000479e+00 1.195325e+00 0 0 2.805520e-04 -1.299771e-04 -1.495327e-04 4.222567e-04 -1.955557e-05
-7.634515e+00 1.535391e+00 1.000298e+00 1.000033e+00 1.000318e+00 1.000417e+00 1.195367e+00 0 0 1.773368e-04 -1.549906e-04 -2.081852e-04 3.534027e-04 -5.319468e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.384515e+00 1.558099e+00 1.000266e+00 1.000071e+00 1.000278e+00 1.000373e+00 1.195373e+00 0 0 1.724880e-04 -1.484358e-04 -1.755439e-04 -1.366714e-04 -2.710809e-05
-7.377402e+00 1.808717e+00 1.000149e+00 1.000036e+00 1.000229e+00 1.000208e+00 1.195351e+00 0 0 9.891372e-05 -1.648048e-04 -7.368493e-05 -2.154252e-04 9.111990e-05
-7.634515e+00 1.535391e+00 1.000309e+00 1.000031e+00 1.000325e+00 1.000433e+00 1.195367e+00 0 0 1.648479e-04 -7.486421e-05 -1.524165e-04 -2.337462e-04 -7.755228e-05
-7.627402e+00 1.786060e+00 1.000190e+00 1.000014e+00 1.000252e+00 1.000266e+00 1.195342e+00 0 0 9.155466e-05 -8.730477e-05 -5.733625e-05 -3.165775e-04 2.996852e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.377402e+00 1.808717e+00 1.000154e+00 1.000032e+00 1.000230e+00 1.000215e+00 1.195348e+00 0 0 7.457745e-05 3.069382e-05 -4.746109e-05 -4.628679e-04 -7.815491e-05
-7.375000e+00 2.058925e+00 1.000008e+00 1.000045e+00 1.000107e+00 1.000011e+00 1.195318e+00 0 0 6.263646e-05 4.668009e-05 1.138786e-04 -5.310431e-04 6.719847e-05
-7.627402e+00 1.786060e+00 1.000196e+00 1.000011e+00 1.000251e+00 1.000274e+00 1.195339e+00 0 0 7.263882e-05 4.712033e-05 -2.572805e-05 -6.232052e-04 -7.284838e-05
-7.625000e+00 2.036286e+00 1.000050e+00 1.000027e+00 1.000090e+00 1.000070e+00 1.195287e+00 0 0 6.226845e-05 5.549491e-05 1.267469e-04 -6.888757e-04 7.125203e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.375000e+00 2.058925e+00 1.000007e+00 1.000042e+00 1.000102e+00 1.000010e+00 1.195313e+00 0 0 4.595701e-05 1.857528e-04 1.148316e-04 -5.093870e-04 -7.092120e-05
-7.377402e+00 2.308717e+00 9.998879e-01 1.000094e+00 9.999772e-01 9.998430e-01 1.195298e+00 0 0 8.702252e-05 2.168011e-04 2.266446e-04 -5.396943e-04 9.843553e-06
-7.625000e+00 2.036286e+00 1.000048e+00 1.000025e+00 1.000085e+00 1.000068e+00 1.195283e+00 0 0 4.962212e-05 1.492048e-04 1.238283e-04 -6.234654e-04 -2.537651e-05
-7.627402e+00 2.286060e+00 9.999306e-01 1.000065e+00 9.999323e-01 9.999029e-01 1.195244e+00 0 0 9.232400e-05 1.691134e-04 2.304095e-04 -6.480613e-04 6.129607e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.377402e+00 2.308717e+00 9.998833e-01 1.000094e+00 9.999697e-01 9.998366e-01 1.195294e+00 0 0 8.489768e-05 2.371717e-04 2.073216e-04 -3.147717e-04 -2.985016e-05
-7.384515e+00 2.558099e+00 9.998268e-01 1.000154e+00 9.998982e-01 9.997576e-01 1.195301e+00 0 0 1.453678e-04 2.620355e-04 2.243195e-04 -3.023197e-04 -3.771598e-05
-7.627402e+00 2.286060e+00 9.999244e-01 1.000065e+00 9.999245e-01 9.998942e-01 1.195241e+00 0 0 9.119342e-05 1.789008e-04 2.032461e-04 -3.359732e-04 2.434533e-05
-7.634515e+00 2.535391e+00 9.998721e-01 1.000111e+00 9.998486e-01 9.998209e-01 1.195235e+00 0 0 1.527862e-04 1.956890e-04 2.197037e-04 -3.167491e-04 2.401465e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.384515e+00 2.558099e+00 9.998213e-01 1.000156e+00 9.998918e-01 9.997499e-01 1.195300e+00 0 0 1.548465e-04 1.857203e-04 1.977838e-04 -2.191563e-05 1.206349e-05
-7.396066e+00 2.807093e+00 9.998315e-01 1.000199e+00 9.998938e-01 9.997642e-01 1.195324e+00 0 0 2.006680e-04 1.937586e-04 1.411507e-04 1.600079e-05 -5.260786e-05
-7.634515e+00 2.535391e+00 9.998654e-01 1.000112e+00 9.998424e-01 9.998115e-01 1.195233e+00 0 0 1.605559e-04 1.394554e-04 1.870509e-04 3.143482e-05 4.759554e-05
-7.646066e+00 2.784302e+00 9.998798e-01 1.000144e+00 9.998581e-01 9.998317e-01 1.195258e+00 0 0 2.066524e-04 1.451579e-04 1.327436e-04 7.439493e-05 -1.241436e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.396066e+00 2.807093e+00 9.998278e-01 1.000201e+00 9.998907e-01 9.997589e-01 1.195325e+00 0 0 2.140743e-04 8.427056e-05 1.202038e-04 2.172971e-04 3.593323e-05
-7.411612e+00 3.055731e+00 9.998804e-01 1.000216e+00 9.999495e-01 9.998326e-01 1.195356e+00 0 0 2.274245e-04 7.772006e-05 3.900896e-05 2.551066e-04 -3.871110e-05
-7.646066e+00 2.784302e+00 9.998757e-01 1.000145e+00 9.998556e-01 9.998259e-01 1.195259e+00 0 0 2.171512e-04 6.880740e-05 1.097956e-04 2.983666e-04 4.098824e-05
-7.661612e+00 3.032832e+00 9.999292e-01 1.000157e+00 9.999341e-01 9.999009e-01 1.195300e+00 0 0 2.298330e-04 6.468774e-05 3.152126e-05 3.372086e-04 -3.316648e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.411612e+00 3.055731e+00 9.998793e-01 1.000218e+00 9.999500e-01 9.998311e-01 1.195358e+00 0 0 2.381104e-04 -1.023952e-05 3.015074e-05 3.208922e-04 4.039026e-05
-7.430554e+00 3.304060e+00 9.999404e-01 1.000208e+00 1.000031e+00 9.999166e-01 1.195386e+00 0 0 2.205883e-04 -2.280315e-05 -3.670988e-05 3.406926e-04 -1.390673e-05
-7.661612e+00 3.032832e+00 9.999284e-01 1.000158e+00 9.999353e-01 9.998997e-01 1.195302e+00 0 0 2.379898e-04 4.974895e-06 2.388697e-05 3.906398e-04 1.891208e-05
-7.680554e+00 3.281034e+00 9.999850e-01 1.000153e+00 1.000032e+00 9.999791e-01 1.195343e+00 0 0 2.191215e-04 -3.269481e-06 -4.087948e-05 4.075808e-04 -3.761000e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.430554e+00 3.304060e+00 9.999414e-01 1.000209e+00 1.000033e+00 9.999180e-01 1.195387e+00 0 0 2.258597e-04 -6.781221e-05 -3.448619e-05 2.965594e-04 3.332601e-05
-7.452165e+00 3.552139e+00 9.999859e-01 1.000186e+00 1.000105e+00 9.999802e-01 1.195406e+00 0 0 1.908378e-04 -7.899717e-05 -7.283084e-05 2.954280e-04 6.166331e-06
-7.680554e+00 3.281034e+00 9.999864e-01 1.000154e+00 1.000035e+00 9.999810e-01 1.195345e+00 0 0 2.230933e-04 -3.411741e-05 -3.630984e-05 3.388143e-04 -2.192431e-06
-7.702165e+00 3.528974e+00 1.000022e+00 1.000140e+00 1.000117e+00 1.000031e+00 1.195377e+00 0 0 1.865192e-04 -4.176829e-05 -7.379185e-05 3.332278e-04 -3.202356e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.452165e+00 3.552139e+00 9.999876e-01 1.000186e+00 1.000108e+00 9.999826e-01 1.195407e+00 0 0 1.915176e-04 -8.787244e-05 -6.486918e-05 2.054824e-04 2.300326e-05
-7.475614e+00 3.800038e+00 1.000007e+00 1.000159e+00 1.000157e+00 1.000010e+00 1.195416e+00 0 0 1.533828e-04 -9.489596e-05 -7.897186e-05 1.920380e-04 1.592411e-05
-7.702165e+00 3.528974e+00 1.000024e+00 1.000140e+00 1.000120e+00 1.000034e+00 1.195378e+00 0 0 1.870918e-04 -4.972194e-05 -6.387388e-05 2.224738e-04 -1.415194e-05
-7.725614e+00 3.776730e+00 1.000034e+00 1.000123e+00 1.000172e+00 1.000047e+00 1.195397e+00 0 0 1.476017e-04 -5.514224e-05 -7.809257e-05 2.054763e-04 -2.295033e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.475614e+00 3.800038e+00 1.000009e+00 1.000159e+00 1.000158e+00 1.000012e+00 1.195416e+00 0 0 1.516636e-04 -8.449004e-05 -7.050367e-05 1.094984e-04 1.398637e-05
-7.500000e+00 4.047835e+00 1.000010e+00 1.000135e+00 1.000184e+00 1.000014e+00 1.195417e+00 0 0 1.190203e-04 -8.823523e-05 -7.036413e-05 9.501260e-05 1.787109e-05
-7.725614e+00 3.776730e+00 1.000035e+00 1.000123e+00 1.000174e+00 1.000049e+00 1.195397e+00 0 0 1.464292e-04 -5.088055e-05 -6.846840e-05 1.103528e-04 -1.758785e-05
-7.750000e+00 4.024386e+00 1.000027e+00 1.000106e+00 1.000200e+00 1.000038e+00 1.195405e+00 0 0 1.128305e-04 -5.457366e-05 -6.893157e-05 9.431278e-05 -1.435791e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e+00 4.047835e+00 1.000011e+00 1.000134e+00 1.000185e+00 1.000015e+00 1.195417e+00 0 0 1.166231e-04 -7.127953e-05 -6.390231e-05 3.950579e-05 7.377222e-06
-7.524386e+00 4.295615e+00 1.000004e+00 1.000114e+00 1.000195e+00 1.000005e+00 1.195412e+00 0 0 9.168818e-05 -7.362600e-05 -5.695554e-05 3.078734e-05 1.667046e-05
-7.750000e+00 4.024386e+00 1.000028e+00 1.000106e+00 1.000200e+00 1.000040e+00 1.195405e+00 0 0 1.111136e-04 -4.506872e-05 -6.185916e-05 3.195630e-05 -1.679044e-05
-7.774386e+00 4.272034e+00 1.000015e+00 1.000093e+00 1.000209e+00 1.000021e+00 1.195405e+00 0 0 8.563750e-05 -4.790685e-05 -5.557597e-05 2.330945e-05 -7.669122e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.524386e+00 4.295615e+00 1.000004e+00 1.000114e+00 1.000195e+00 1.000006e+00 1.195412e+00 0 0 8.927424e-05 -5.503906e-05 -5.243092e-05 -4.356154e-06 2.608145e-06
-7.547835e+00 4.543464e+00 9.999978e-01 1.000098e+00 1.000195e+00 9.999969e-01 1.195404e+00 0 0 7.104151e-05 -5.702441e-05 -4.196073e-05 -6.548033e-06 1.506368e-05
-7.774386e+00 4.272034e+00 1.000016e+00 1.000092e+00 1.000208e+00 1.000022e+00 1.195404e+00 0 0 8.381530e-05 -3.562432e-05 -5.065290e-05 -1.624462e-05 -1.502858e-05
-7.797835e+00 4.519764e+00 1.000006e+00 1.000082e+00 1.000206e+00 1.000008e+00 1.195399e+00 0 0 6.534660e-05 -3.791322e-05 -4.070154e-05 -1.767284e-05 -2.788320e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.547835e+00 4.543464e+00 9.999983e-01 1.000098e+00 1.000194e+00 9.999977e-01 1.195404e+00 0 0 6.859667e-05 -3.719534e-05 -3.832595e-05 -3.493286e-05 -1.130608e-06
-7.569446e+00 4.791469e+00 9.999959e-01 1.000088e+00 1.000187e+00 9.999943e-01 1.195394e+00 0 0 5.601426e-05 -3.877955e-05 -2.542181e-05 -3.327012e-05 1.335775e-05
-7.797835e+00 4.519764e+00 1.000007e+00 1.000082e+00 1.000205e+00 1.000009e+00 1.195398e+00 0 0 6.343690e-05 -2.358184e-05 -3.674257e-05 -4.941680e-05 -1.316073e-05
-7.819446e+00 4.767666e+00 1.000003e+00 1.000074e+00 1.000194e+00 1.000005e+00 1.195388e+00 0 0 5.079465e-05 -2.514240e-05 -2.422063e-05 -4.698116e-05 9.217719e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.569446e+00 4.791469e+00 9.999965e-01 1.000087e+00 1.000187e+00 9.999951e-01 1.195393e+00 0 0 5.343978e-05 -1.773392e-05 -2.200534e-05 -6.203160e-05 -4.271415e-06
-7.588388e+00 5.039710e+00 9.999980e-01 1.000082e+00 1.000172e+00 9.999972e-01 1.195381e+00 0 0 4.658443e-05 -1.846712e-05 -7.616234e-06 -5.937124e-05 1.085089e-05
-7.819446e+00 4.767666e+00 1.000004e+00 1.000074e+00 1.000194e+00 1.000006e+00 1.195388e+00 0 0 4.879627e-05 -9.905439e-06 -2.058226e-05 -7.784457e-05 -1.067682e-05
-7.838388e+00 5.015824e+00 1.000006e+00 1.000071e+00 1.000176e+00 1.000009e+00 1.195374e+00 0 0 4.200353e-05 -1.052113e-05 -6.538504e-06 -7.460590e-05 3.982623e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.588388e+00 5.039710e+00 9.999986e-01 1.000082e+00 1.000172e+00 9.999981e-01 1.195380e+00 0 0 4.399503e-05 2.329469e-06 -4.484919e-06 -8.717482e-05 -6.814388e-06
-7.603934e+00 5.288260e+00 1.000003e+00 1.000082e+00 1.000151e+00 1.000004e+00 1.195367e+00 0 0 4.354725e-05 2.667502e-06 9.805874e-06 -8.499728e-05 7.138372e-06
-7.838388e+00 5.015824e+00 1.000007e+00 1.000071e+00 1.000175e+00 1.000010e+00 1.195374e+00 0 0 4.006088e-05 3.737910e-06 -3.356311e-06 -1.026552e-04 -7.094221e-06
-7.853934e+00 5.264309e+00 1.000013e+00 1.000071e+00 1.000150e+00 1.000018e+00 1.195358e+00 0 0 3.981767e-05 4.035101e-06 1.056388e-05 -1.000227e-04 6.528775e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.603934e+00 5.288260e+00 1.000003e+00 1.000082e+00 1.000150e+00 1.000004e+00 1.195367e+00 0 0 4.123811e-05 2.072860e-05 1.218927e-05 -1.066293e-04 -8.539331e-06
-7.615485e+00 5.537178e+00 1.000008e+00 1.000087e+00 1.000124e+00 1.000011e+00 1.195353e+00 0 0 4.751948e-05 2.193925e-05 2.443168e-05 -1.051846e-04 2.492435e-06
-7.853934e+00 5.264309e+00 1.000013e+00 1.000071e+00 1.000150e+00 1.000019e+00 1.195358e+00 0 0 3.817070e-05 1.535112e-05 1.279786e-05 -1.198218e-04 -2.553266e-06
-7.865485e+00 5.513181e+00 1.000021e+00 1.000075e+00 1.000120e+00 1.000030e+00 1.195340e+00 0 0 4.480936e-05 1.628296e-05 2.465803e-05 -1.179511e-04 8.375075e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.615485e+00 5.537178e+00 1.000008e+00 1.000087e+00 1.000124e+00 1.000012e+00 1.195352e+00 0 0 4.580024e-05 3.488759e-05 2.565397e-05 -1.162527e-04 -9.233619e-06
