VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 -7.904329e+00 9.989727e-01 1.001027e+00 9.991328e-01 9.985622e-01 1.195571e+00 2 0 6.734055e-04 -7.782652e-04 -7.879310e-04 2.723371e-04 -9.665822e-06
ZONE I=2, J=2, DATAPACKING=POINT
7.690301e-01 -2.358016e+00 9.999942e-01 9.999879e-01 1.000014e+00 9.999927e-01 1.195231e+00 2 0 -7.516799e-05 2.137220e-04 -6.751391e-05 2.203474e-04 -2.812359e-04
7.500000e-01 -1.861107e+00 9.998908e-01 1.000094e+00 1.000120e+00 9.998465e-01 1.195383e+00 2 0 2.283546e-04 1.456799e-04 1.123700e-04 2.379812e-04 -3.330996e-05
2.690301e-01 -2.447568e+00 9.999978e-01 1.000006e+00 1.000004e+00 9.999962e-01 1.195236e+00 2 0 -3.830324e-05 1.163467e-05 4.337374e-05 1.481923e-05 3.173908e-05
2.500000e-01 -1.951227e+00 9.999955e-01 1.000008e+00 1.000002e+00 9.999946e-01 1.195235e+00 2 0 1.385100e-04 -1.106729e-05 2.403360e-04 -1.339933e-05 2.514033e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.500000e-01 -1.861107e+00 9.998997e-01 1.000069e+00 1.000129e+00 9.998586e-01 1.195371e+00 2 0 1.430292e-04 4.426806e-04 1.469579e-04 1.780346e-04 -2.957227e-04
7.690301e-01 -1.358016e+00 9.997190e-01 1.000398e+00 1.000183e+00 9.996047e-01 1.195644e+00 2 0 5.211460e-04 8.968487e-04 5.087072e-04 -1.167309e-05 -3.881415e-04
2.500000e-01 -1.951227e+00 1.000003e+00 1.000003e+00 9.999989e-01 1.000007e+00 1.195227e+00 2 0 6.196388e-05 1.375901e-04 2.791903e-04 -1.149428e-04 1.416002e-04
2.690301e-01 -1.447568e+00 9.999955e-01 1.000075e+00 9.999523e-01 9.999922e-01 1.195247e+00 2 0 6.845307e-04 9.223869e-05 3.876196e-04 -1.030974e-04 2.953809e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.690301e-01 -1.358016e+00 9.997322e-01 1.000452e+00 1.000162e+00 9.996209e-01 1.195662e+00 2 0 8.056402e-04 -3.620338e-05 7.108384e-04 -1.313006e-03 7.470417e-04
8.232233e-01 -8.493893e-01 1.000121e+00 1.000461e+00 9.994748e-01 1.000179e+00 1.195156e+00 2 0 4.180618e-04 2.243415e-04 -3.108283e-04 -1.669600e-03 -5.351699e-04
2.690301e-01 -1.447568e+00 1.000002e+00 1.000066e+00 9.999516e-01 9.999995e-01 1.195240e+00 2 0 8.437746e-04 -5.436754e-05 3.740649e-04 -2.900521e-04 4.284324e-04
3.232233e-01 -9.372147e-01 1.000032e+00 1.000188e+00 9.998010e-01 1.000045e+00 1.195215e+00 2 0 4.990338e-04 5.430620e-04 -5.171930e-04 -3.337937e-04 -1.060255e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
8.232233e-01 -8.493893e-01 1.000196e+00 1.000551e+00 9.993748e-01 1.000294e+00 1.195126e+00 2 0 5.450686e-04 -6.247595e-04 -1.314489e-04 -3.708363e-03 4.933106e-04
9.043291e-01 -3.369926e-01 1.001468e+00 9.999767e-01 9.976937e-01 1.002035e+00 1.193499e+00 2 0 9.680845e-04 -1.911328e-03 -2.108059e-03 -2.640860e-03 -1.967313e-04
3.232233e-01 -9.372147e-01 1.000037e+00 1.000275e+00 9.997768e-01 1.000051e+00 1.195251e+00 2 0 7.745043e-04 -9.144060e-04 -3.919818e-04 -1.749523e-03 5.224242e-04
4.043291e-01 -4.219378e-01 1.000797e+00 9.997482e-01 9.988024e-01 1.001128e+00 1.194165e+00 2 0 4.439733e-04 -1.046774e-03 -1.639723e-03 -1.934020e-03 -5.929496e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
9.043291e-01 -3.369926e-01 1.001547e+00 9.998583e-01 9.977213e-01 1.002126e+00 1.193438e+00 2 0 1.632345e-04 8.429788e-04 -2.063549e-03 -1.579663e-03 -2.906528e-03
1.000000e+00 1.767767e-01 1.001345e+00 1.000345e+00 9.969333e-01 1.001887e+00 1.193281e+00 2 0 2.874158e-03 -1.323942e-04 -3.385013e-04 -4.502796e-04 -2.061071e-04
4.043291e-01 -4.219378e-01 1.000898e+00 9.998026e-01 9.987124e-01 1.001279e+00 1.194114e+00 2 0 5.757723e-05 -9.258283e-04 -1.203437e-03 -3.288686e-03 -2.776091e-04
5.000000e-01 9.567086e-02 1.001980e+00 9.990345e-01 9.971867e-01 1.002748e+00 1.192514e+00 2 0 3.221546e-03 -2.900946e-03 -5.855885e-04 -2.239271e-03 2.315357e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.500000e+00 -7.769030e+00 9.990687e-01 1.000975e+00 9.989753e-01 9.986900e-01 1.195426e+00 2 0 -2.234006e-04 -3.190798e-05 2.117559e-04 -1.247500e-03 2.436638e-04
1.595671e+00 -7.262500e+00 9.986584e-01 1.000849e+00 9.984944e-01 9.981221e-01 1.195158e+00 2 0 7.481685e-05 -3.042440e-04 -6.607493e-04 -9.272203e-04 -3.565053e-04
1.000000e+00 -7.823223e+00 9.989050e-01 1.001084e+00 9.989373e-01 9.984644e-01 1.195505e+00 2 0 -2.564677e-04 -3.158500e-04 1.039016e-04 -4.495168e-04 4.197517e-04
1.095671e+00 -7.310452e+00 9.989141e-01 1.000804e+00 9.988553e-01 9.984816e-01 1.195284e+00 2 0 1.487504e-04 -6.613286e-04 -7.195748e-04 1.349363e-05 -5.824618e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.595671e+00 -7.262500e+00 9.985900e-01 1.000865e+00 9.984163e-01 9.980268e-01 1.195137e+00 2 0 1.460937e-04 -7.968691e-04 -9.273989e-04 8.919087e-04 -1.305297e-04
1.676777e+00 -6.758012e+00 9.990914e-01 1.000422e+00 9.989651e-01 9.987318e-01 1.195078e+00 2 0 2.237043e-04 -1.031804e-03 -9.157917e-04 1.460217e-03 1.160125e-04
1.095671e+00 -7.310452e+00 9.988831e-01 1.000805e+00 9.988226e-01 9.984385e-01 1.195273e+00 2 0 2.039000e-04 -8.859446e-04 -9.016262e-04 9.995523e-04 -1.568159e-05
1.176777e+00 -6.800459e+00 9.994129e-01 1.000342e+00 9.993527e-01 9.991810e-01 1.195185e+00 2 0 2.697008e-04 -1.050536e-03 -8.745795e-04 1.352645e-03 1.759570e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.676777e+00 -6.758012e+00 9.991073e-01 1.000400e+00 9.989830e-01 9.987542e-01 1.195071e+00 2 0 2.044009e-04 -7.001778e-04 -9.358451e-04 1.466668e-03 -2.356673e-04
1.730970e+00 -6.255560e+00 9.997223e-01 1.000084e+00 9.996777e-01 9.996139e-01 1.195151e+00 2 0 1.117859e-04 -6.732923e-04 -4.303374e-04 1.570300e-03 2.429549e-04
1.176777e+00 -6.800459e+00 9.994374e-01 1.000317e+00 9.993809e-01 9.992155e-01 1.195181e+00 2 0 2.412695e-04 -6.131962e-04 -8.665363e-04 1.041555e-03 -2.533401e-04
1.230970e+00 -6.294232e+00 9.998559e-01 1.000055e+00 9.998328e-01 9.997998e-01 1.195195e+00 2 0 1.073736e-04 -5.387213e-04 -3.777950e-04 9.883273e-04 1.609264e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.730970e+00 -6.255560e+00 9.997612e-01 1.000064e+00 9.997224e-01 9.996682e-01 1.195157e+00 2 0 7.114655e-05 -2.255643e-04 -3.293946e-04 7.074462e-04 -1.038303e-04
1.750000e+00 -5.754804e+00 9.999960e-01 9.999892e-01 9.999945e-01 9.999949e-01 1.195220e+00 2 0 3.914971e-06 -1.216401e-04 -3.325473e-05 5.095556e-04 8.838534e-05
1.230970e+00 -6.294232e+00 9.998811e-01 1.000040e+00 9.998610e-01 9.998349e-01 1.195197e+00 2 0 6.786165e-05 -1.547612e-04 -2.984311e-04 3.807161e-04 -1.436700e-04
1.250000e+00 -5.792133e+00 9.999964e-01 9.999936e-01 9.999942e-01 9.999951e-01 1.195222e+00 2 0 -6.424757e-06 -6.379862e-05 -1.727568e-05 2.266033e-04 4.652294e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.750000e+00 -5.754804e+00 1.000008e+00 9.999866e-01 1.000008e+00 1.000011e+00 1.195223e+00 2 0 -1.084808e-05 1.454767e-05 1.848629e-05 6.651169e-05 3.938628e-06
1.730970e+00 -5.255560e+00 1.000007e+00 1.000002e+00 1.000010e+00 1.000009e+00 1.195234e+00 2 0 -1.053135e-05 4.365939e-05 2.956742e-05 -3.564992e-05 -1.409197e-05
1.250000e+00 -5.792133e+00 1.000000e+00 9.999931e-01 9.999984e-01 1.000000e+00 1.195223e+00 2 0 -1.710285e-05 1.738738e-05 1.589395e-05 1.868664e-05 -1.493431e-06
1.230970e+00 -5.294232e+00 9.999954e-01 1.000005e+00 9.999970e-01 9.999936e-01 1.195231e+00 2 0 -9.340875e-06 3.049266e-05 2.596932e-05 -1.862428e-05 -4.523339e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.730970e+00 -5.255560e+00 1.000003e+00 1.000004e+00 1.000007e+00 1.000005e+00 1.195234e+00 2 0 -7.405539e-06 1.614113e-05 2.625005e-05 -3.576676e-05 1.010892e-05
1.676777e+00 -4.758012e+00 9.999904e-01 1.000008e+00 9.999939e-01 9.999866e-01 1.195232e+00 2 0 3.964621e-06 3.417352e-06 -5.232409e-06 -2.191683e-05 -8.649761e-06
1.230970e+00 -5.294232e+00 9.999934e-01 1.000006e+00 9.999949e-01 9.999908e-01 1.195231e+00 2 0 -5.593605e-06 4.899451e-06 2.184578e-05 -2.441223e-06 1.694633e-05
1.176777e+00 -4.800459e+00 9.999944e-01 1.000005e+00 9.999972e-01 9.999922e-01 1.195231e+00 2 0 5.434388e-06 -6.116462e-06 -7.439548e-06 1.038160e-05 -1.323085e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.676777e+00 -4.758012e+00 9.999896e-01 1.000008e+00 9.999933e-01 9.999854e-01 1.195232e+00 2 0 5.768654e-06 -6.069393e-06 -1.100826e-05 1.740615e-05 -4.938867e-06
1.595671e+00 -4.262500e+00 9.999922e-01 1.000004e+00 1.000006e+00 9.999890e-01 1.195236e+00 2 0 4.472375e-06 -1.021957e-05 -3.313059e-06 3.170248e-05 6.906508e-06
1.176777e+00 -4.800459e+00 9.999948e-01 1.000005e+00 9.999978e-01 9.999928e-01 1.195232e+00 2 0 6.010311e-06 -5.585231e-06 -1.023413e-05 1.548904e-05 -4.648901e-06
1.095671e+00 -4.310452e+00 9.999976e-01 1.000002e+00 1.000006e+00 9.999967e-01 1.195234e+00 2 0 4.185788e-06 -7.794730e-06 -2.555157e-06 1.893493e-05 5.239573e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.595671e+00 -4.262500e+00 9.999924e-01 1.000003e+00 1.000007e+00 9.999894e-01 1.195236e+00 2 0 3.993167e-06 -1.940490e-06 -1.936046e-06 2.985762e-05 4.443985e-09
1.500000e+00 -3.769030e+00 9.999871e-01 1.000004e+00 1.000019e+00 9.999819e-01 1.195245e+00 2 0 -3.320872e-06 4.577559e-06 5.219602e-06 2.012303e-05 6.420436e-07
1.095671e+00 -4.310452e+00 9.999977e-01 1.000001e+00 1.000007e+00 9.999968e-01 1.195234e+00 2 0 2.994071e-06 4.225272e-06 -1.471026e-06 1.997158e-05 -5.696298e-06
1.000000e+00 -3.823223e+00 9.999894e-01 1.000005e+00 1.000015e+00 9.999851e-01 1.195243e+00 2 0 -2.672697e-06 9.037503e-06 5.860005e-06 1.703927e-05 -3.177498e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.500000e+00 -3.769030e+00 9.999873e-01 1.000004e+00 1.000018e+00 9.999823e-01 1.195245e+00 2 0 -1.863713e-06 -8.163055e-06 7.161319e-06 -9.951500e-06 1.532437e-05
1.404329e+00 -3.276864e+00 9.999932e-01 1.000001e+00 1.000010e+00 9.999905e-01 1.195237e+00 2 0 -9.989518e-06 -1.964562e-06 -1.283054e-05 -3.221977e-05 -1.086598e-05
1.000000e+00 -3.823223e+00 9.999889e-01 1.000005e+00 1.000015e+00 9.999843e-01 1.195243e+00 2 0 -7.213451e-07 2.999762e-07 5.334377e-06 1.214312e-05 5.034401e-06
9.043291e-01 -3.336993e+00 9.999848e-01 1.000006e+00 1.000018e+00 9.999788e-01 1.195247e+00 2 0 -1.039804e-05 5.990194e-06 -1.281394e-05 -5.838218e-06 -1.880413e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.404329e+00 -3.276864e+00 9.999956e-01 1.000003e+00 1.000007e+00 9.999939e-01 1.195235e+00 2 0 -9.274030e-06 1.767276e-06 -1.189142e-05 -6.533454e-05 -1.365870e-05
1.323223e+00 -2.784493e+00 1.000014e+00 9.999933e-01 9.999871e-01 1.000019e+00 1.195214e+00 2 0 -9.287160e-06 -5.448212e-05 -3.662984e-05 -1.953635e-05 1.785228e-05
9.043291e-01 -3.336993e+00 9.999862e-01 1.000008e+00 1.000016e+00 9.999809e-01 1.195246e+00 2 0 -7.653002e-06 -1.325831e-05 -1.034732e-05 -4.595267e-05 2.910989e-06
8.232233e-01 -2.849389e+00 1.000004e+00 9.999991e-01 9.999980e-01 1.000006e+00 1.195226e+00 2 0 -8.415158e-06 -2.036487e-05 -8.704909e-06 -3.760973e-05 1.165996e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.323223e+00 -2.784493e+00 1.000011e+00 9.999860e-01 9.999919e-01 1.000015e+00 1.195213e+00 2 0 -5.661972e-05 1.881445e-04 -5.775306e-05 2.180097e-04 -2.458976e-04
1.269030e+00 -2.290080e+00 9.998968e-01 1.000059e+00 1.000118e+00 9.998561e-01 1.195359e+00 2 0 1.416999e-04 2.633835e-05 1.373445e-04 3.619850e-04 1.110061e-04
8.232233e-01 -2.849389e+00 1.000005e+00 9.999994e-01 9.999972e-01 1.000007e+00 1.195226e+00 2 0 -2.882133e-05 2.608544e-05 -5.113743e-08 -1.807806e-05 -2.613658e-05
7.690301e-01 -2.358016e+00 1.000004e+00 1.000000e+00 9.999962e-01 1.000006e+00 1.195225e+00 2 0 1.099882e-04 -3.867084e-05 2.318665e-04 5.072676e-05 2.705374e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.269030e+00 -2.290080e+00 9.998839e-01 1.000022e+00 1.000143e+00 9.998395e-01 1.195354e+00 2 0 2.080185e-05 6.130404e-04 1.126754e-04 8.452428e-04 -5.003650e-04
1.250000e+00 -1.792133e+00 9.994946e-01 1.000399e+00 1.000516e+00 9.992888e-01 1.195898e+00 2 0 5.015109e-04 8.415078e-04 7.193027e-04 7.399485e-04 -1.222051e-04
7.690301e-01 -2.358016e+00 1.000002e+00 9.999875e-01 1.000002e+00 1.000004e+00 1.195221e+00 2 0 1.400715e-05 2.550531e-04 2.453084e-04 2.020617e-04 -9.744725e-06
7.500000e-01 -1.861107e+00 9.998852e-01 1.000115e+00 1.000094e+00 9.998387e-01 1.195381e+00 2 0 5.759299e-04 2.082072e-04 7.437857e-04 2.313720e-04 5.355786e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.250000e+00 -1.792133e+00 9.995052e-01 1.000396e+00 1.000519e+00 9.992994e-01 1.195899e+00 2 0 5.667295e-04 6.922780e-04 8.130275e-04 3.807238e-05 1.207495e-04
1.269030e+00 -1.290080e+00 9.993533e-01 1.000866e+00 1.000449e+00 9.991013e-01 1.196166e+00 2 0 6.705014e-04 1.340474e-03 6.521600e-04 -5.586676e-04 -6.883138e-04
7.500000e-01 -1.861107e+00 9.998889e-01 1.000091e+00 1.000102e+00 9.998437e-01 1.195371e+00 2 0 5.902131e-04 4.277808e-04 7.345601e-04 2.030183e-04 3.067792e-04
7.690301e-01 -1.358016e+00 9.996931e-01 1.000419e+00 1.000183e+00 9.995672e-01 1.195663e+00 2 0 8.583696e-04 8.758383e-04 5.042040e-04 5.022134e-05 -3.716343e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.269030e+00 -1.290080e+00 9.994166e-01 1.000973e+00 1.000352e+00 9.991978e-01 1.196151e+00 2 0 9.093473e-04 1.157448e-04 8.360700e-04 -3.147751e-03 7.203252e-04
1.323223e+00 -7.844930e-01 1.000464e+00 1.000808e+00 9.989047e-01 1.000645e+00 1.194949e+00 2 0 8.678243e-04 -8.678756e-04 -9.387966e-04 -2.950981e-03 -7.092098e-05
7.690301e-01 -1.358016e+00 9.997032e-01 1.000471e+00 1.000164e+00 9.995779e-01 1.195683e+00 2 0 1.117969e-03 -1.363916e-04 5.341329e-04 -1.224091e-03 6.705244e-04
8.232233e-01 -8.493893e-01 1.000105e+00 1.000440e+00 9.995037e-01 1.000160e+00 1.195162e+00 2 0 6.527942e-04 8.732668e-05 -8.457280e-04 -1.579815e-03 -9.330547e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.323223e+00 -7.844930e-01 1.000593e+00 1.000747e+00 9.988077e-01 1.000826e+00 1.194824e+00 2 0 3.508443e-04 8.030480e-04 -8.240653e-04 -3.877329e-03 -1.627113e-03
1.404329e+00 -2.768638e-01 1.001463e+00 1.001127e+00 9.971923e-01 1.002006e+00 1.193903e+00 2 0 2.387709e-03 -2.104475e-04 -8.332110e-04 -1.974382e-03 -6.227634e-04
8.232233e-01 -8.493893e-01 1.000201e+00 1.000522e+00 9.993993e-01 1.000308e+00 1.195117e+00 2 0 4.319355e-04 -5.200201e-04 -5.434735e-04 -3.833798e-03 -2.345341e-05
9.043291e-01 -3.369926e-01 1.001447e+00 1.000006e+00 9.976225e-01 1.002000e+00 1.193482e+00 2 0 2.515461e-03 -2.030660e-03 -6.016132e-04 -3.084740e-03 1.429046e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
1.404329e+00 -2.768638e-01 1.001432e+00 1.000951e+00 9.974161e-01 1.001919e+00 1.193964e+00 2 0 1.865299e-03 4.132184e-03 -6.132579e-04 -3.608736e-05 -4.745442e-03
1.500000e+00 2.309699e-01 9.996714e-01 1.003240e+00 9.971141e-01 9.996928e-01 1.195433e+00 2 0 4.999062e-03 2.566313e-03 4.424525e-04 -2.407068e-04 -2.123861e-03
9.043291e-01 -3.369926e-01 1.001520e+00 9.998864e-01 9.976432e-01 1.002083e+00 1.193418e+00 2 0 2.036280e-03 5.724007e-04 -3.896534e-04 -1.894646e-03 -9.620541e-04
1.000000e+00 1.767767e-01 1.001201e+00 1.000444e+00 9.968910e-01 1.001671e+00 1.193358e+00 2 0 6.088627e-03 -4.787002e-04 3.813047e-04 -4.114221e-04 8.600049e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.000000e+00 -7.750000e+00 9.994274e-01 1.000710e+00 9.991845e-01 9.991891e-01 1.195309e+00 2 0 -4.811096e-04 2.056279e-04 5.264111e-04 -2.018804e-03 3.207832e-04
2.095671e+00 -7.250705e+00 9.985772e-01 1.000718e+00 9.982845e-01 9.980060e-01 1.194975e+00 2 0 -2.708436e-04 8.980811e-05 -3.853894e-04 -2.038649e-03 -4.751975e-04
1.500000e+00 -7.769030e+00 9.990835e-01 1.000960e+00 9.989712e-01 9.987108e-01 1.195411e+00 2 0 -5.599092e-04 1.810796e-05 4.569181e-04 -1.305388e-03 4.388102e-04
1.595671e+00 -7.262500e+00 9.986718e-01 1.000833e+00 9.984869e-01 9.981408e-01 1.195141e+00 2 0 -2.521912e-04 -2.399420e-04 -3.943084e-04 -9.842335e-04 -1.543664e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.095671e+00 -7.250705e+00 9.984740e-01 1.000742e+00 9.981624e-01 9.978619e-01 1.194941e+00 2 0 -2.481737e-04 -4.815833e-04 -5.324915e-04 4.343991e-04 -5.090827e-05
2.176777e+00 -6.752406e+00 9.987847e-01 1.000422e+00 9.985725e-01 9.983025e-01 1.194916e+00 2 0 -2.123699e-05 -7.366108e-04 -8.273466e-04 1.172349e-03 -9.073577e-05
1.595671e+00 -7.262500e+00 9.986036e-01 1.000848e+00 9.984080e-01 9.980457e-01 1.195118e+00 2 0 -2.221904e-04 -7.156634e-04 -5.206599e-04 8.346451e-04 1.950036e-04
1.676777e+00 -6.758012e+00 9.990970e-01 1.000418e+00 9.989629e-01 9.987395e-01 1.195073e+00 2 0 2.576384e-05 -9.685965e-04 -7.906027e-04 1.455076e-03 1.779937e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.176777e+00 -6.752406e+00 9.987777e-01 1.000409e+00 9.985651e-01 9.982932e-01 1.194906e+00 2 0 -5.505609e-06 -6.126145e-04 -8.849423e-04 1.748442e-03 -2.723279e-04
2.230970e+00 -6.254102e+00 9.995350e-01 1.000110e+00 9.994595e-01 9.993529e-01 1.195080e+00 2 0 4.414235e-05 -6.541712e-04 -4.546623e-04 2.086280e-03 1.995088e-04
1.676777e+00 -6.758012e+00 9.991122e-01 1.000397e+00 9.989812e-01 9.987611e-01 1.195067e+00 2 0 4.210499e-05 -6.683858e-04 -8.386498e-04 1.463741e-03 -1.702640e-04
1.730970e+00 -6.255560e+00 9.997230e-01 1.000086e+00 9.996794e-01 9.996148e-01 1.195153e+00 2 0 5.902887e-05 -6.582538e-04 -4.346008e-04 1.579270e-03 2.236530e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.230970e+00 -6.254102e+00 9.995829e-01 1.000091e+00 9.995165e-01 9.994199e-01 1.195092e+00 2 0 4.672433e-05 -2.606878e-04 -4.264697e-04 1.102520e-03 -1.657819e-04
2.250000e+00 -5.754804e+00 9.999738e-01 9.999951e-01 9.999720e-01 9.999645e-01 1.195215e+00 2 0 1.454586e-05 -1.737682e-04 -4.265953e-05 9.087678e-04 1.311086e-04
1.730970e+00 -6.255560e+00 9.997616e-01 1.000067e+00 9.997246e-01 9.996688e-01 1.195160e+00 2 0 5.820695e-05 -2.268313e-04 -4.082177e-04 7.104222e-04 -1.813864e-04
1.750000e+00 -5.754804e+00 9.999959e-01 9.999900e-01 9.999957e-01 9.999949e-01 1.195221e+00 2 0 1.029862e-05 -1.277552e-04 -4.570362e-05 5.065294e-04 8.205154e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.250000e+00 -5.754804e+00 9.999969e-01 9.999905e-01 9.999993e-01 9.999966e-01 1.195223e+00 2 0 1.114556e-05 -3.875961e-06 -1.443009e-05 1.746616e-04 -1.055413e-05
2.230970e+00 -5.254102e+00 1.000023e+00 9.999997e-01 1.000029e+00 1.000032e+00 1.195241e+00 2 0 -2.753343e-06 3.608090e-05 4.040732e-05 -6.660155e-06 4.326420e-06
1.750000e+00 -5.754804e+00 1.000008e+00 9.999872e-01 1.000009e+00 1.000011e+00 1.195224e+00 2 0 5.963047e-06 1.220963e-05 -1.919717e-05 6.239267e-05 -3.140681e-05
1.730970e+00 -5.255560e+00 1.000007e+00 1.000001e+00 1.000010e+00 1.000009e+00 1.195234e+00 2 0 -4.161187e-06 4.254360e-05 3.629058e-05 -3.851991e-05 -6.253020e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
2.230970e+00 -5.254102e+00 1.000020e+00 1.000002e+00 1.000026e+00 1.000027e+00 1.195241e+00 2 0 -3.549256e-06 2.091531e-05 4.085946e-05 -6.942037e-05 1.994415e-05
2.176777e+00 -4.752406e+00 9.999888e-01 1.000009e+00 9.999926e-01 9.999842e-01 1.195232e+00 2 0 1.597428e-06 1.166271e-05 -1.669718e-06 -7.064757e-05 -1.333242e-05
1.730970e+00 -5.255560e+00 1.000003e+00 1.000003e+00 1.000006e+00 1.000004e+00 1.195234e+00 2 0 -4.155410e-06 1.709823e-05 3.674181e-05 -3.486009e-05 1.964358e-05
1.676777e+00 -4.758012e+00 9.999903e-01 1.000008e+00 9.999937e-01 9.999865e-01 1.195232e+00 2 0 2.428260e-06 4.449383e-06 -2.297556e-06 -2.070677e-05 -6.746939e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
